,name,description,recommendation_mark,sector.tr,market,sector,logoid,update_mode,type,typespecs,gross_margin_ttm,operating_margin_ttm,pre_tax_margin_ttm,net_margin_ttm,free_cash_flow_margin_ttm,return_on_assets_fq,return_on_equity_fq,return_on_invested_capital_fq,research_and_dev_ratio_ttm,sell_gen_admin_exp_other_ratio_ttm,close,pricescale,minmov,fractional,minmove2,currency,change,Perf.W,Perf.1M,Perf.3M,Perf.6M,Perf.YTD,Perf.Y,Perf.5Y,Perf.All,Volatility.W,Volatility.M,market_cap_basic,fundamental_currency_code,Perf.1Y.MarketCap,price_earnings_ttm,price_earnings_growth_ttm,price_sales_current,price_book_fq,price_to_cash_f_operating_activities_ttm,price_free_cash_flow_ttm,price_to_cash_ratio,enterprise_value_current,enterprise_value_to_revenue_ttm,enterprise_value_to_ebit_ttm,enterprise_value_ebitda_ttm,dps_common_stock_prim_issue_fy,dps_common_stock_prim_issue_fq,dividends_yield_current,dividends_yield,dividend_payout_ratio_ttm,dps_common_stock_prim_issue_yoy_growth_fy,continuous_dividend_payout,continuous_dividend_growth,total_revenue_ttm,total_revenue_yoy_growth_ttm,gross_profit_ttm,oper_income_ttm,net_income_ttm,ebitda_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,total_assets_fq,total_current_assets_fq,cash_n_short_term_invest_fq,total_liabilities_fq,total_debt_fq,net_debt_fq,total_equity_fq,current_ratio_fq,quick_ratio_fq,debt_to_equity_fq,cash_n_short_term_invest_to_total_debt_fq,cash_f_operating_activities_ttm,cash_f_investing_activities_ttm,cash_f_financing_activities_ttm,free_cash_flow_ttm,capital_expenditures_ttm,Recommend.All,Recommend.MA,Recommend.Other,RSI,Mom,AO,CCI20,Stoch.K,Stoch.D,MACD.macd,MACD.signal,volume,relative_volume_10d_calc
153,MEPA,MEDICAL PACKAGING COMPANY,,Process Industries,egypt,Process Industries,medical-packaging-company,delayed_streaming_900,stock,['common'],,,,,,,,,,,1.062,1000,1,false,0,EGP,-6.923751096,-2.568807339,-36.33093525,-38.93041978,0.759013283,16.5751921,109.0551181,3920.905681,542.4935817,5.510434333,9.745555026,747355021,EGP,124.212579,,,,4.558331187,,,35.63111629,729064851,,,,,0,0,,,,0,0,,,,,,,,,188256585,88404068,19522543,35656251,1232373,-18290170,152600334,3.666708544,2.871650368,0.008075821,15.84142382,,,,,,-0.557575758,-0.933333333,-0.181818182,25.74147242,-0.526,-0.694985294,-86.3110104,18.50113005,18.94680762,-0.248703138,-0.227103751,9069899,0.640697411
154,MFPC,MISR FERTILIZERS PRODUCTION COMPANY - MOPCO,2.5,Process Industries,egypt,Process Industries,misr-fretilizers-production-company-mopco,delayed_streaming_900,stock,['common'],,,,,,12.19318772,15.32686523,15.27860257,,,42.06,1000,1,false,0,EGP,-1.958041958,0.262214535,-22.11111111,-43.0081324,-33.28920585,-34.53696498,103.006617,465.2435681,695.2748993,3.826963627,5.80536884,89197000292,EGP,109.7331637,,,,2.021849045,,,11.19042797,76444044025,,,,2,,4.662,4.6620045,,20.99725941,8,6,,,,,,,,,54189397735,15181857927,12901433135,10936670494,148476868,-12752956267,43252727241,4.160678513,3.800981333,0.003432775,86.89187285,,,,,,-0.445454545,-0.8,-0.090909091,31.83810628,-10.54,-8.536823418,-106.4896161,14.40329856,12.83662971,-3.864414955,-3.29116596,551652,0.617882933
155,MFSC,MISR DUTY FREE SHOPS,,Retail Trade,egypt,Retail Trade,misr-duty-free-shops,delayed_streaming_900,stock,['common'],,,,,,,,,,,28,1000,1,false,0,EGP,-3.41497068,-10.25641313,-10.25641313,-9.648273637,16.08623068,-12.33563205,110.3681443,211.1111111,2283.652618,12.72803538,8.800003313,2689687550,EGP,93.98947321,,,,7.252645921,,,14.62038073,2521696683,,,,,,9.52185,9.521851,,,0,0,,,,,,,,,608501915,531544768,179543888,235011656,0,-179543888,373490259,2.547270998,0.934948863,0,,,,,,,-0.287878788,-0.666666667,0.090909091,41.52551784,-1.799999,-1.513764644,-152.9384917,53.63488633,60.39627634,-0.581146397,-0.384450843,408,0.105647479
156,MHOT,MISR HOTELS,,Consumer Services,egypt,Consumer Services,misr-hotels,delayed_streaming_900,stock,['common'],,,,,,,,,,,115.05,1000,1,false,0,EGP,-0.164873308,-4.387933184,-3.270556583,-4.348187562,57.59195655,-7.292506044,266.57639,1178.334612,1460.017345,5.725110346,8.030502478,9530135778,EGP,283.3997163,,,,6.122426173,,,392.9909803,9429975371,,,,5,,4.15524,4.15524,,,1,0,,,,,,,,,2716119502,1325416767,891758494,1227826859,791598087,-100160407,1488292643,2.920135445,2.919269087,0.531883357,1.12652937,,,,,,-0.112121212,-0.133333333,-0.090909091,49.37187214,-0.95,0.124999853,-23.02859929,30.44157825,25.62762128,-0.936055765,-0.60230026,1006,0.941683048
157,MICH,MISR CHEMICAL INDUSTRIES,2,Process Industries,egypt,Process Industries,misr-chemical-industries,delayed_streaming_900,stock,['common'],,,,,,,,,,,36.65,1000,1,false,0,EGP,-3.552631579,-2.188420011,-9.906588004,-30.5871199,-4.532427834,-7.612800989,39.45965984,418.632004,1570.832739,5.024780803,5.711335451,2778750000,EGP,44.63469303,,,,,,,,,,,,3,,7.89474,7.8947363,,100,2,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.603030303,-0.933333333,-0.272727273,38.65944451,-3.44,-1.475617606,-85.26012918,21.17306785,23.73979345,-1.038494207,-1.025845324,44478,0.637999392
158,MILS,NORTH CAIRO MILLS,,Process Industries,egypt,Process Industries,north-cairo-mills,delayed_streaming_900,stock,['common'],,,,,,,,,,,34.89,1000,1,false,0,EGP,-3.056404557,-6.234880576,-11.08563144,-1.745981512,-3.244595029,-9.704966607,23.19915254,105.1146384,36.87720675,9.368963462,9.161094576,398146983,EGP,31.39124123,,,,1.605261245,,,4.806098119,235456942,,,,,,4.70304,4.7030373,,,0,0,,,,,,,,,677756683,479452841,162690041,445194500,0,-162690041,232562183,1.122082743,0.735932543,0,,,,,,,-0.424242424,-0.666666667,-0.181818182,45.74671342,-2.11,-2.448824426,-46.80145927,56.56457799,45.066277,-1.07180973,-1.007808597,4393,1.245357902
159,MIPH,MINAPHARM PHARMACEUTICALS,,Health Technology,egypt,Health Technology,minapharm-pharmaceuticals,delayed_streaming_900,stock,['common'],,,,,,,,,,,201.9,1000,1,false,0,EGP,-1.459319635,-0.492848718,-10.45769026,-21.08657725,-0.340589368,-7.249168837,2.476905898,137.5294118,2120.899768,4.740030059,5.878888969,2461884391,EGP,1.644498095,,,,,,,,,,,,2.8,,1.39818,1.3981824,,-4.17522245,0,0,,,,,,,,,,,,,,,,,,,,,,,,,-0.490909091,-0.8,-0.181818182,34.48474202,-18.05,-20.47726512,-175.620266,26.0048939,29.50858687,-8.023984156,-7.05109923,452,0.627603443
160,MISR,MISR INTERCONTINENTAL FOR GRANITE & MARBLE (EGY-STON),,Non-Energy Minerals,egypt,Non-Energy Minerals,misr-intercontinental-for-granite-and-marble-egy-ston,delayed_streaming_900,stock,['common'],,,,,,-19.55298697,-19.56504038,,,,5.25,1000,1,false,0,EGP,0,0,0,0,0,0,0,5,-79,-3.55271E-15,0.792079208,43249998,EGP,0,,,,8.795295773,,,48.32901082,42310345,,,,0,,0,,,,0,0,,,,,,,,,5170298,2511953,939653,7056,0,-939653,5163242,356.0024093,186.30428,0,,,,,,,0.512121212,0.933333333,0.090909091,52.34192745,0,-0.023088235,45.80152672,74.35897436,65.81196581,-0.014407521,-0.020183504,0,0
162,MMAT,MARSA MARSA ALAM FOR TOURISM DEVELOPMENT,,Consumer Services,egypt,Consumer Services,marsa-marsa-alam-for-tourism-development,delayed_streaming_900,stock,['common'],,,,,,,,,,,2.44,1000,1,false,0,EGP,0,0,-3.937007874,-10.62271062,35.55555556,12.96296296,29.78723404,223.1788079,-14.79648739,8.88178E-16,3.82894645,122000003,EGP,29.78723723,,,,3.828111517,,,619.2893401,121803003,,,,,0,0,,,,0,0,,,,,,,,,38299351,3110504,197000,6429733,0,-197000,31869618,3.072991987,2.861987716,0,,,,,,,0.109090909,0.4,-0.181818182,49.80009478,0.02,-0.082617647,-17.92463017,29.15601023,13.6402387,-0.023221383,-0.020322169,0,0
163,MOED,THE EGYPTIAN MODERN EDUCATION SYSTEMS,,Commercial Services,egypt,Commercial Services,the-egyptian-modern-education-systems,delayed_streaming_900,stock,['common'],,,,,,,,,,,0.272,1000,1,false,0,EGP,-3.202846975,6.25,-4.895104895,-36.15023474,24.20091324,-38.87640449,130.5084746,158.1988579,219.1337958,8.735532407,9.701057965,282413649,EGP,123.7288108,,,,2.291105121,,,43.92835449,277716718,,,,,0,0,,,,0,0,,,,,,,,,192319995,9347556,6222860,73003214,1525929,-4696931,119316781,1.423924066,1.423924066,0.012788888,4.078079649,,,,,,-0.490909091,-0.8,-0.181818182,41.4782541,-0.061,-0.037261765,-56.14751001,22.31638418,17.81442459,-0.016874841,-0.01669014,22448810,0.511458545
164,MOIL,MARIDIVE & OIL SERVICES,,Industrial Services,egypt,Industrial Services,maridive-and-oil-services,delayed_streaming_900,stock,['common'],,,,,,,,,,,0.213,1000,1,false,0,USD,-0.46728972,4.411764706,-8.583690987,15.13513514,74.59016393,29.09090909,126.5957447,-41.32231405,-82.69347987,1.005467906,3.107159536,4894685233,EGP,127.659584,,,,,,,7.145378972,25939981457,,,,0,0,0,,,,0,0,,,,,,,,,21301582307,4618980293,438613167.3,22678313892,13706629648,13268016481,-1376731585,0.384401682,0.340464251,,0.032000074,,,,,,-0.290909091,-0.4,-0.181818182,42.0709844,-0.017,-0.017426471,-70.59938403,35.96866097,31.5311232,-0.005583669,-0.004328235,276564,0.690521471
165,MOIN,MOHANDES INSURANCE,,Finance,egypt,Finance,mohandes-insurance,delayed_streaming_900,stock,['common'],,,,,,,,,,,21.43,1000,1,false,0,EGP,4.587603709,7.310971823,7.310971823,-6.541648495,39.70013038,16.78474114,108.0415081,346.4900741,4088.035812,8.307533401,9.042100411,3059233801,EGP,147.4908789,,,,2.558366084,,,11.80550852,3059621559,,,,,,1.87782,1.8778168,,,0,0,,,,,,,,,3327514229,683675806,,2321953755,0,-217830515,1005560474,0.786685314,,0,,,,,,,0.603030303,0.933333333,0.272727273,59.46756175,0.53,1.000794341,143.7482729,71.91077475,64.33517877,0.507382021,0.352876954,2539,0.802668184
166,MOSC,MISR OILS & SOAP,,Process Industries,egypt,Process Industries,misr-oils-and-soap,delayed_streaming_900,stock,['common'],,,,,,,,,,,50.1,1000,1,false,0,EGP,1.829268293,3.99202E-06,1.705241645,4.375,52.97709924,4.375,100.4,150.5,86.73127097,1.344869734,4.764439774,300599991,EGP,100.399994,,,,4.03565554,,,6.67357809,255556688,,,,,0,0,,,,0,0,,,,,,,,,327710587,294982775,45043303,253224535,0,-45043303,74486052,1.197318337,0.247859932,0,,,,,,,-0.066666667,-0.133333333,0,47.49288565,-0.4,-1.714294497,-43.11316566,46.84562878,43.41937791,-0.844110092,-0.754440968,200,0.072782852
170,MTIE,MM GROUP FOR INDUSTRY AND INTERNATIONAL TRADE,1,Distribution Services,egypt,Distribution Services,mm-for-industry-and-international-trade,delayed_streaming_900,stock,['common'],,,,,,14.28509147,22.33605483,21.62164154,,,7.3,1000,1,false,0,EGP,0.550964187,1.388888889,-8.176100629,-0.815217391,47.47474747,7.195301028,46,58.56108207,122.7783305,3.627767483,4.927859167,8773681917,EGP,47.79999511,,,,3.092879598,,,18.6864262,8130682721,,,,0,0,0,,,,0,0,,,,,,,,,4446823474,3395390080,1177145968,1471590906,411278162,-765867806,2975232568,2.443129682,1.294054525,0.144188529,2.862165018,,,,,,-0.357575758,-0.533333333,-0.181818182,44.34546605,-0.4,-0.658617647,-62.82808399,37.60162602,35.43360434,-0.255077329,-0.249830909,1076367,0.938326913
171,NAHO,NAEEM HOLDING,,Finance,egypt,Finance,naeem,delayed_streaming_900,stock,['common'],,,,,,,,,,,0.116,1000,1,false,0,USD,0,-8.661417323,-14.07407407,-15.32846715,-18.88111888,-10.76923077,-10.07751938,-53.93506894,-91.7655532,6.32183908,3.794588766,1977047362,EGP,-10.0775177,,,,,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,-0.4,-0.8,0,29.20191796,-0.014,-0.010026471,-170.3163017,5.92119E-16,4.095860566,-0.004584641,-0.003061628,268682,1.732314636
172,NCCW,NASR COMPANY FOR CIVIL WORKS,,Industrial Services,egypt,Industrial Services,nasr-company-for-civil-works,delayed_streaming_900,stock,['common'],,,,,,,,,,,5.11,1000,1,false,0,EGP,-0.776699029,4.285714286,-5.018587361,25.24509804,66.63057968,38.60774595,79.256482,377.2516284,1485.843476,4.193331253,6.404621335,772500014,EGP,82.4134565,,,,3.969672017,,,27.66666365,709952380,,,,,0,0,,,,0,0,,,,,,,,,654824832,632731070,73430097,461735900,10882463,-62547634,193088932,1.376045538,1.1040074,0.056359849,6.747562294,,,,,,-0.178787879,-0.266666667,-0.090909091,46.09475736,-0.65,-0.154176471,-75.25951557,24.56140351,22.16536712,-0.008737509,0.074200658,1234952,0.666797476
173,NDRL,NATIONAL DRILLING,,Industrial Services,egypt,Industrial Services,national-drilling,delayed_streaming_900,stock,['common'],,,,,,,,,,,4.69,1000,1,false,0,USD,0,0,0,0,0,0,0,-5.443548387,-98.12388,-3.55271E-15,-1.77636E-15,1094357970,EGP,-4.051172708,,,,0.617883308,,,16.36264934,1024652620,,,,,0,0,,,,0,0,,,,,,,,,1940598474,733252400.1,44841739.12,753109095.8,0,-44841739.12,1187489378,4.875741018,3.341919321,0,,,,,,,0.512121212,0.933333333,0.090909091,51.92919502,0,0.092323529,42.243083,33.51648352,33.51648352,0.019132308,0.008523298,0,0
174,NEDA,NORTHERN UPPER EGYPT DEVELOPMENT & AGRICULTURAL PRODUCTION,,Process Industries,egypt,Process Industries,northern-upper-egypt-development-and-agricultural-production,delayed_streaming_900,stock,['common'],,,,,,,,,,,1.758,1000,1,false,0,EGP,-3.565551289,9.53271028,-10.98734177,-47.20720721,3.655660377,-31.328125,21.24137931,290.6666667,516.3323444,8.55865737,6.549576187,115754211,EGP,12.0000007,,,,3.057444477,,,79.00330863,115759267,,,,,0,0,,,,0,0,,,,,,,,,42426051,18218265,1412940,4497976,0,-1412940,37928075,4.327554635,2.179033875,0,,,,,,,-0.46969697,-0.666666667,-0.272727273,41.63966869,-0.207,-0.229029412,-39.73761688,39.79238754,29.54632834,-0.108711946,-0.107753922,475647,0.78644232
175,NHPS,NATIONAL HOUSING FOR PROFESSIONAL SYNDICATES,,Finance,egypt,Finance,national-housing-for-professional-syndicates,delayed_streaming_900,stock,['common'],,,,,,,,,,,43,1000,1,false,0,EGP,-0.692840647,-0.208865166,-1.826481777,31.05760039,27.40740741,20.9223813,80.36912752,21.6063314,309.5238095,3.348760626,7.972532305,689440002,EGP,80.74664387,,,,,,,,,,,,,,11.6036,11.603621,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.087878788,0.266666667,-0.090909091,50.96290345,-6.32,1.397852856,-52.75257068,29.92592778,24.86419815,0.749998274,1.507223556,3108,0.399290835
177,NIPH,EL-NILE CO. FOR PHARMACEUTICALS AND CHEMICAL INDUSTRIES,,Health Technology,egypt,Health Technology,el-nile-co-for-pharmaceuticals-and-chemical-industries,delayed_streaming_900,stock,['common'],,,,,,,,,,,72.59,1000,1,false,0,EGP,-3.213333333,-0.438902733,-11.29170448,-23.70191217,4.221102535,-12.64741065,83.07691384,245.6666667,451.6570155,3.192700977,4.655762496,740947503,EGP,84.5649371,,,,1.495895406,,,20.10990772,910177940,,,,,,6.83247,6.8324676,,,1,0,,,,,,,,,1201862342,1005340828,44147843,710535375,213378280,169230437,491326967,1.833191939,1.257874646,0.434289779,0.206899423,,,,,,-0.424242424,-0.666666667,-0.181818182,37.46499308,-7.41,-6.076000168,-102.7764434,14.32100176,10.94053669,-2.696699994,-2.424412891,11367,2.764281024
178,OBRI,EL OBOUR REAL ESTATE INVESTMENT,,Finance,egypt,Finance,el-obour-real-estate-investment,delayed_streaming_900,stock,['common'],,,,,,,,,,,5.49,1000,1,false,0,EGP,-2.659574468,-1.258992806,-11.87800963,-35.59375403,-14.59171729,-34.41100003,24.52554407,286.2247899,-5.825620269,7.716274551,7.544560667,225599995,EGP,102.8122517,,,,1.294368671,,,5.128613201,233686764,,,,,0,0,,,,0,0,,,,,,,,,524257725,,84299893,417242588,92386662,8086769,107015137,,,0.863304618,0.91246822,,,,,,-0.603030303,-0.933333333,-0.272727273,37.26960681,-0.78,-0.437794118,-81.85892899,40,40.05847953,-0.27946354,-0.269992531,28977,0.492072198
180,OCPH,OCTOBER PHARMA,,Health Technology,egypt,Health Technology,october-pharma,delayed_streaming_900,stock,['common'],,,,,,,,,,,100,1000,1,false,0,EGP,2.040816327,0,0,0,0,0,0,177.0850651,2005.261234,2.040816327,4.528107265,1200000000,EGP,0,,,,2.229889574,,,45.02314527,1518039806,,,,,0,0,,,,0,0,,,,,,,,,1099479296,785992584,26652958,561336042,344692764,318039806,538143254,1.696759859,1.268670019,0.640522317,0.077323811,,,,,,0.557575758,0.933333333,0.181818182,52.77941817,1.019997,-0.325764879,178.5485133,70.34558859,57.98338757,-0.246038205,-0.481367429,0,0
181,ODIN,ODIN INVESTMENTS,,Finance,egypt,Finance,odin-investments,delayed_streaming_900,stock,['common'],,,,,,,,,,,1.952,1000,1,false,0,EGP,-2.4,-0.913705584,-16.93617021,-20.97165992,-31.74825175,-41.38138138,10.78320091,-15.17013442,91.70461336,3.334132119,6.982946332,206023994,EGP,12.37229977,,,,4.702028231,,,105.8188667,200884114,,,,0,0,0,,,,0,0,,,,,,,,,273983082,,11086071,64399163,3933000,-7153071,209583919,,,0.018947758,2.818731503,,,,,,-0.4,-0.8,0,34.83468637,-0.538,-0.327517647,-114.0145329,16.54618474,15.31044365,-0.12607844,-0.086808672,494222,0.517824818
182,OFH,ORASCOM FINANCIAL HOLDING,,Finance,egypt,Finance,orascom-financial,delayed_streaming_900,stock,['common'],,,,,,,,,,,0.278,1000,1,false,0,EGP,-1.766784452,-4.794520548,-23.83561644,-34.12322275,-17.5074184,-15.24390244,31.7535545,-41.84100418,-41.84100418,3.952815251,5.642075612,1484530000,EGP,,,,,0.525957318,,,2.005353546,831008000,,,,0,0,0,,,,0,0,,,,,,,,,2622365000,,656381000,132047000,7953000,-648428000,2490318000,,,0.003187049,82.53250346,,,,,,-0.445454545,-0.8,-0.090909091,22.87719135,-0.085,-0.050491176,-121.516165,7.671957672,9.477800782,-0.021724669,-0.015572943,8910604,0.65864604
184,OLFI,OBOUR LAND FOR FOOD INDUSTRIES,1,Consumer Non-Durables,egypt,Consumer Non-Durables,obour-land-for-food-industries,delayed_streaming_900,stock,['common'],,,,,,,,,,,9.27,1000,1,false,0,EGP,-3.53798127,-12.87593985,-16.86098655,-15.80381471,-5.117716979,-13.36448598,-17.6,9.704142012,1754,11.36748006,6.478519333,3843999863,EGP,-5.066663956,,,,3.867527786,,,8.332970339,4178990452,,,,0.95,0,9.88554,9.885536,,46.15384615,0,0,,,,,,,,,2243181044,1577637774,472325012,1280445506,803330286,331005274,962735538,1.25894975,0.544542222,0.837893193,0.587958677,,,,,,-0.512121212,-0.933333333,-0.090909091,25.95836356,-2.07,-1.580147059,-194.5733517,33.58585859,36.43097643,-0.641244805,-0.524590848,1297516,0.928479348
187,PHAR,EGYPTIAN INTERNATIONAL PHARMACEUTICALS (EIPICO),1,Health Technology,egypt,Health Technology,egyptian-international-pharmaceuticals-eipico,delayed_streaming_900,stock,['common'],,,,,,9.817140821,21.93800194,14.76052646,,,34.49,1000,1,false,0,EGP,-1.793849658,-0.173658471,-20.25433526,-15.87804878,-11.56410256,-5.506849315,35.42952479,-38.57436026,507.4480931,4.644840888,5.453693876,5221326688,EGP,62.95681231,,,,1.205096275,,,7.591889821,9466830234,,,,2,2,5.69801,5.6980057,,30.01027081,8,1,,,,,,,,,9978782864,5486110476,675798245,5717979829,4917906846,4242108601,4260803035,1.938051372,1.135639261,1.155141049,0.137415829,,,,,,-0.445454545,-0.8,-0.090909091,27.71202221,-10.21,-8.820646962,-117.8013211,18.7909554,18.3134183,-2.94391929,-2.087320377,261245,0.870103472
189,PHTV,PYRAMISA HOTELS,,Consumer Services,egypt,Consumer Services,pyramisa-hotels,delayed_streaming_900,stock,['common'],,,,,,,,,,,132,1000,1,false,0,EGP,-0.377358491,-8.97807199,-17.5,10,58.74924453,37.35692273,153.3589349,448.6284517,963.6720538,11.73803167,6.848579467,3045420090,EGP,178.3493446,,,,,,,,,,,,,,0.68956,0.68956006,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,-0.290909091,-0.4,-0.181818182,31.53312948,-23,-10.39632468,-147.2286745,23.79225414,30.2453007,-4.584564794,-1.760629021,37,0.00681613
190,POCO,PORT SAID CONTAINERS AND CARGO HANDLING CO.,,,egypt,,port-said-containers-and-cargo-handling-co,delayed_streaming_900,stock,['common'],,,,,,,,,,,5,1000,1,false,0,EGP,0,0,0,0,0,0,0,0,0,0,0,,EGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
192,PRCL,CERAMIC & PORCELAIN,,Non-Energy Minerals,egypt,Non-Energy Minerals,ceramic-and-porcelain,delayed_streaming_900,stock,['common'],,,,,,,,,,,7.65,1000,1,false,0,EGP,-4.375,-2.671755725,-21.37718397,-41.73648134,-41.55844156,-36.19683069,61.73361522,167.4825175,1037.271984,5.656110985,5.843688897,402927185,EGP,69.55603442,,,,,,,51.98252247,366287916,,,,,0,0,,,,0,0,,,,,,,,,337885578,188554880,41573829,351330976,4934560,-36639269,-13445398,0.53668732,0.224728687,,8.425032627,,,,,,-0.557575758,-0.933333333,-0.181818182,31.34422823,-1.76,-1.407441176,-99.88479852,11.93464815,10.94434481,-0.696079083,-0.641208425,220811,1.174735299
193,PRDC,PIONEERS PROPERTIES FOR URBAN DEVELOPMENT(PREDCO),,Finance,egypt,Finance,pioneers-properties-for-urban-development-predco,delayed_streaming_900,stock,['common'],23.83816563,14.51142329,0.755514017,-1.747059044,-11.39711003,-0.34672761,-2.480076761,-1.308417307,,,2.4,1000,1,false,0,EGP,-3.225806452,-0.414937759,-23.56687898,-14.28571429,16.39185257,6.666666667,17.07317073,-39.84962406,-39.84962406,5.403643799,5.019231277,2615920000,EGP,,,,0.356350345,0.503468689,,,6.153498168,15351565972,2.091249932,14.41106013,13.69446003,0,0,0,,0,,0,0,7340856651,,1749925567,1065262782,-128249100,1121005570,-0.1216,,42570007698,,1847887659,32326947227,9368651401,7520763742,10243060471,,,1.863229773,0.197241586,-768482684,173345217,1015313933,-836645510,-68162822,-0.512121212,-0.933333333,-0.090909091,27.67893267,-0.75,-0.500323529,-109.1113611,8.754208754,9.988776655,-0.180292248,-0.117674054,2137527,1.028054298
194,PRMH,PRIME HOLDING,,Finance,egypt,Finance,prime,delayed_streaming_900,stock,['common'],,,,,,,,,,,0.601,1000,1,false,0,EGP,-1.475409836,-4.905063291,-17.55829904,-22.04928664,-10.69836553,-21.54046997,16.69902913,-24.875,-36.68339289,4.373956594,6.761501086,209649992,EGP,16.3106784,,,,0.737731078,,,38.91802884,-51498259,,,,0,0,0,,,,0,0,,,,,,,,,924052395,,425898255,636945781,162775525,-263122730,287106614,,,0.570877516,2.616476003,,,,,,-0.490909091,-0.8,-0.181818182,35.91848559,-0.1,-0.083255882,-113.223423,26.45502646,23.80952381,-0.034370765,-0.027635055,132608,0.407053074
196,RACC,RAYA CONTACT CENTER,1,Commercial Services,egypt,Commercial Services,raya-contact-center,delayed_streaming_900,stock,['common'],,,,,,,,,,,5.46,1000,1,false,0,EGP,1.111111111,1.486988848,-14.95327103,0.73800738,45.6,-2.673796791,129.4117647,-18.50746269,2084,4.303979563,4.991963158,1175286703,EGP,127.7310845,,,,1.970187384,,,3.221962691,1372709702,,,,,0,0,,,,0,0,,,,,,,,,1503472719,816750231,333989037,967717564,534723733,200734696,535755155,1.309938801,1.309938801,0.991943265,0.62460111,,,,,,-0.266666667,-0.533333333,0,39.42061587,-0.56,-0.580882353,-96.3171065,19.77011494,16.7816092,-0.179857026,-0.104289041,585663,1.402954991
197,RAKT,RAKTA PAPER MANUFACTURING,,Process Industries,egypt,Process Industries,rakta-paper-manufacturing,delayed_streaming_900,stock,['common'],,-120451.0437,-121498.8401,-121498.8401,,,,,,119639.7971,14.25,1000,1,false,0,EGP,4.856512141,8.944954128,14.36597111,-15.53053257,-1.520387008,-0.696864111,23.69791667,171.4285714,216.7031748,4.127353581,5.527339553,414899998,EGP,17.62152475,,,1270.188425,,,,144.2794465,408115959,1271.484345,,,0,0,0,,0,,0,0,320976,-96.78727401,,-386618942,-389982117,,-12.9994,-218.3420425,133663312,58348129,9783039,788250341,2999000,-6784039,-654587029,2.075035955,0.548823925,,3.262100367,,,,,,0.424242424,0.666666667,0.181818182,58.49608366,0.64,0.189117647,92.55699551,55.4884176,50.53523457,-0.052723073,-0.212751307,47408,1.988373751
199,REAC,REACAP FINANCIAL INVESTMENTS,,Finance,egypt,Finance,reacap-financial-investments,delayed_streaming_900,stock,['common'],,,,,,,,,,,4.52,1000,1,false,0,EGP,-4.842105263,-4.842105263,-10.4950495,-6.22406639,8.133971292,-9.6,40.37267081,-5.080006341,-94.41647096,4.490595611,5.99261662,529610540,EGP,47.51552657,,,,0.637534715,,,64.91604171,545568090,,,,,0,0,,,,0,0,,,,,,,,,1222008109,,156186213,285729766,18559364,-137626849,936278343,,,0.02371216,8.415493818,,,,,,-0.403030303,-0.533333333,-0.272727273,47.24796865,-0.13,-0.184558824,-74.27536232,47.03703704,36.66666667,-0.076175336,-0.075750127,4804,0.105362661
200,RKAZ,REKAZ FINANCIAL HOLDING,,Process Industries,egypt,Process Industries,port-saied-for-agricultural-development-and-construction,delayed_streaming_900,stock,['common'],,,,,,,,,,,3.32,1000,1,false,0,EGP,0,0,0,-5.949008499,-5.949008499,-5.949008499,-5.949008499,1108.472411,209.4474685,-8.88178E-16,4.474316643,66399999,EGP,-5.949008583,,,,3.754381997,,,13.62446182,56726412,,,,0,0,0,,,,0,0,,,,,,,,,17792807,15797807,9673587,106854,0,-9673587,17685953,147.8447882,147.8447882,0,,,,,,,0.421212121,0.933333333,-0.090909091,60.35085741,0.26,0.092911765,111.7216117,39.28571429,19.64285714,0.00377845,-0.010802875,0,0
201,RMDA,TENTH OF RAMADAN PHARMACEUTICAL INDUSTRIES&DIAGNOSTIC-RAMEDA,1,Health Technology,egypt,Health Technology,tenth-of-ramadan-pharmaceutical-industriesanddiagnostic-rameda,delayed_streaming_900,stock,['common'],,,,,,,,,,,2.06,1000,1,false,0,EGP,-1.435406699,0,-20.15503876,-6.363636364,32.22079589,24.84848485,38.16804981,1532.273631,1532.273631,4.663351359,7.112339339,3176799870,EGP,38.60793386,,,,1.799975534,,,51.27492958,3976731769,,,,0,0,0,,,-100,0,0,,,,,,,,,3269905050,2098891281,358729439,1554454445,1149056151,790326712,1715450605,1.410973281,1.163607726,0.673599225,0.312194873,,,,,,-0.378787879,-0.666666667,-0.090909091,30.79540477,-0.48,-0.486617647,-88.39699074,17.77777778,17.33333333,-0.168912537,-0.133658118,4638050,0.701536539
