,name,description,recommendation_mark,sector.tr,market,sector,logoid,update_mode,type,typespecs,gross_margin_ttm,operating_margin_ttm,pre_tax_margin_ttm,net_margin_ttm,free_cash_flow_margin_ttm,return_on_assets_fq,return_on_equity_fq,return_on_invested_capital_fq,research_and_dev_ratio_ttm,sell_gen_admin_exp_other_ratio_ttm,close,pricescale,minmov,fractional,minmove2,currency,change,Perf.W,Perf.1M,Perf.3M,Perf.6M,Perf.YTD,Perf.Y,Perf.5Y,Perf.All,Volatility.W,Volatility.M,market_cap_basic,fundamental_currency_code,Perf.1Y.MarketCap,price_earnings_ttm,price_earnings_growth_ttm,price_sales_current,price_book_fq,price_to_cash_f_operating_activities_ttm,price_free_cash_flow_ttm,price_to_cash_ratio,enterprise_value_current,enterprise_value_to_revenue_ttm,enterprise_value_to_ebit_ttm,enterprise_value_ebitda_ttm,dps_common_stock_prim_issue_fy,dps_common_stock_prim_issue_fq,dividends_yield_current,dividends_yield,dividend_payout_ratio_ttm,dps_common_stock_prim_issue_yoy_growth_fy,continuous_dividend_payout,continuous_dividend_growth,total_revenue_ttm,total_revenue_yoy_growth_ttm,gross_profit_ttm,oper_income_ttm,net_income_ttm,ebitda_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,total_assets_fq,total_current_assets_fq,cash_n_short_term_invest_fq,total_liabilities_fq,total_debt_fq,net_debt_fq,total_equity_fq,current_ratio_fq,quick_ratio_fq,debt_to_equity_fq,cash_n_short_term_invest_to_total_debt_fq,cash_f_operating_activities_ttm,cash_f_investing_activities_ttm,cash_f_financing_activities_ttm,free_cash_flow_ttm,capital_expenditures_ttm,Recommend.All,Recommend.MA,Recommend.Other,RSI,Mom,AO,CCI20,Stoch.K,Stoch.D,MACD.macd,MACD.signal,volume,relative_volume_10d_calc
194,RUBX,RUBEX INTERNATIONAL FOR PLASTIC AND ACRYLIC MANUFACTURING,,Consumer Durables,egypt,Consumer Durables,rubex-international-for-plastic-and-acrylic-manufacturing,delayed_streaming_900,stock,['common'],20.77621541,5.6549159,1.02637915,0.1901728,3.05529124,0.16415223,0.28890866,0.28725977,,15.65817229,5.96,1000,1,false,0,EGP,-2.29508197,-2.45499182,-25.03144654,-13.24599709,23.90852391,-5.69620253,97.35099338,98.19301179,-35.35800451,8.95219404,10.92939363,343176472,EGP,97.35099542,805.4054054,,1.57517691,2.33470046,25.64919468,50.37245855,15.32500952,401980734,1.80274163,31.87919695,16.63949445,0,0,0,,0,,0,0,222982998,10.71322269,46327428,12609501,424053,24158230,0.0074,-95.34298301,252778382,167988895,22393231,105788821,81197493,58804262,146989561,1.68570556,0.77643427,0.55240313,0.27578722,13379620,6367189,-5005348,6812780,-6566839,-0.29090909,-0.4,-0.18181818,40.78276646,-0.89,-1.32064706,-63.08588064,26.55562637,16.93879133,-0.44638366,-0.34441774,67647,0.34436802
195,SAUD,AL BARAKA BANK EGYPT,1,Finance,egypt,Finance,al-baraka-bank-egypt,delayed_streaming_900,stock,['common'],,27.13722132,26.05003849,15.44751639,8.77599792,2.11464792,22.88201466,19.08704952,,,11.73,1000,1,false,0,EGP,-0.08517888,2.80455741,-22.05980066,-3.37726524,35.45034642,2,46.625,248.9647279,1653.57641,2.59836942,6.46647799,8529341300,EGP,47.17690276,4.30237676,0.15114964,0.66517061,0.87611914,5.51036293,7.57297385,,1452143300,0.11315061,,,,,0,,0,,0,0,12833720000,46.53520165,,3482715000,1982491000,,2.7264,,1.00367E+11,35720275000,,90628932000,3326306000,-7080174000,9738347000,1.55843672,,0.34167224,,1547873000,-7708433000,10415805000,1126287000,-421723000,-0.29090909,-0.4,-0.18181818,35.34940304,-0.71,-1.99485297,-56.53610734,28.93784477,20.60470688,-0.77247876,-0.75930543,78441,0.81443665
196,SCEM,SINAI CEMENT,,Non-Energy Minerals,egypt,Non-Energy Minerals,sinai-cement,delayed_streaming_900,stock,['common'],,,,,,,,,,,11.69,1000,1,false,0,EGP,0,-6.02893891,-12.30307577,32.84090909,87.64044944,32.84090909,94.18604651,34.67741935,136.7363825,10.65914631,11.48022491,1655339204,EGP,106.644512,,,,,,,6.1730617,4291538072,,,,,0,0,,,,0,0,,,,,,,,,3649706557,2497769970,251988407,4298833383,2888193372,2636204965,-649126827,0.62437015,0.32741559,,0.08724776,,,,,,-0.02424242,0.13333333,-0.18181818,47.05084391,-0.31,-0.81605882,3.47107801,55.84150327,51.74370576,-0.28978624,-0.332412,983,0.16225942
197,SCFM,SOUTH CAIRO & GIZA MILLS & BAKERIES,,Process Industries,egypt,Process Industries,south-cairo-and-giza-mills-and-bakeries,delayed_streaming_900,stock,['common'],,,,,,,,,,,37.040001,1000,1,false,0,EGP,-4.75700192,-10.35817764,-6.95805057,8.78121024,81.47967173,8.78121024,81.47967173,63.89380973,667.6683954,13.36184337,16.49783774,247919998,EGP,102.4497795,,,,,,,1.18166885,59846998,,,,,0,0,,,,0,0,,,,,,,,,473624000,394237000,188073000,482660000,0,-188073000,-9036000,0.83513464,0.79624797,,,,,,,,0.06666667,0.13333333,0,49.87860081,1.040001,0.680529,14.80716777,55.48829162,52.44920204,0.08667183,0.0799681,170,0.06983527
198,SCTS,SUES CANAL COMPANY FOR TECHNOLOGY SETTLING,,Commercial Services,egypt,Commercial Services,sues-canal-company-for-technology-settling,delayed_streaming_900,stock,['common'],,,,,,,,,,,83.699997,1000,1,false,0,EGP,0.48018486,-1.0755277,-1.0755277,8.58847279,39.499995,8.58847279,48.48323308,363.1986552,697.1428286,7.09677396,6.75734577,7691049185,EGP,50.09757356,,,,2.69210162,,,4.31139144,5119369185,,,,,,8.56873,8.5687275,,,0,0,,,,,,,,,5180636000,3360081000,2584527000,2349272000,7650000,-2576877000,2831364000,1.52894343,1.48515027,0.00270685,337.8466667,,,,,,0.46666667,0.93333333,0,53.07565835,4.699997,-1.17761733,85.08383132,63.52201139,63.96926104,-0.06044226,-0.51765349,338,0.6986358
199,SDTI,SHARM DREAMS CO. FOR TOURISM INVESTMENT,,Consumer Services,egypt,Consumer Services,sharm-dreams-co-for-tourism-investment,delayed_streaming_900,stock,['common'],,,,,,,,,,,15.5,1000,1,false,0,EGP,5.44217687,14.39114391,-11.68090665,-15.3930131,24,-16.80085436,142.1875,289.4472362,-78.10721868,6.47012721,8.43887498,821274664,EGP,142.1874965,,,,2.54695015,,,75.02965741,1582232664,,,,,0,0,,,,0,0,,,,,,,,,1622879000,88583000,20082000,1300425000,781040000,760958000,322454000,0.41646921,0.37969441,2.42217495,0.02571187,,,,,,0.15757576,0.13333333,0.18181818,47.22362769,-0.05,-2.16082351,16.41586867,48.94180308,41.78754553,-0.91169266,-1.11821257,330075,3.02628418
200,SEIG,SAUDI EGYPTIAN INVESTMENT & FINANCE,,Finance,egypt,Finance,saudi-egyptian-investment-and-finance,delayed_streaming_900,stock,['common'],,,,,,,,,,,62,1000,1,false,0,EGP,3.26448862,-14.56524735,-14.56524735,-1.94527914,-2.13101506,-1.94527914,12.68629589,94.47930347,3143.10187,21.09984681,18.26380974,181424999,EGP,31.89749014,,,,1.0559779,,,,44982,,,,1.5,0,2.06697,2.0669699,,0,0,0,,,,,,,,,299296420,,181380017,5729675,0,-181380017,293566745,,,0,,,,,,,-0.26666667,-0.53333333,0,46.46539236,-0.099998,-2.26802943,-25.73020181,14.56380062,13.65055934,-1.84278821,-1.97840187,3667,4.66420758
201,SIPC,SABAA INTERNATIONAL COMPANY FOR PHARMACEUTICAL AND CHEMICAL,,Health Technology,egypt,Health Technology,sabaa-international-company-for-pharmaceutical-and-chemical,delayed_streaming_900,stock,['common'],18.18370165,-22.71618454,-26.82044825,-35.67006605,-148.741738,-2.66397063,-3.76412345,-3.76412345,,40.85638315,0.7,1000,1,false,0,EGP,-0.70921986,-1.82328191,-7.65171504,-17.55005889,-15.15151515,-12.28070175,-26.47058824,49.03129657,-12.47501709,3.33664623,5.02764043,178250000,EGP,-25.10504359,,,2.94957137,0.31509248,,,57.36125133,177671054,14.86676464,,231.3425182,0,0,0,,0,,0,0,11950889,-78.47006784,2173114,-2714786,-4262890,768000,-0.0853,-1412.307692,163048914,55870568,610168,51970271,31222,-578946,111078643,1.8804113,0.30585375,0.00028108,19.54288643,-1255877,-278322,0,-17775960,-16763520,-0.46666667,-0.93333333,0,40.67603885,-0.013,-0.04064706,-69.69431037,25.54112554,23.15816899,-0.02033637,-0.02243978,82639,0.68267582
202,SKPC,SIDI KERIR PETROCHEMICALS - SIDPEC,1.928571,Process Industries,egypt,Process Industries,sidi-kerir-petrochemicals-sidpec,delayed_streaming_900,stock,['common'],28.43773893,23.84562059,24.59516518,15.76031777,20.49197812,21.1948317,38.29516197,33.29715459,,4.74790753,33.150002,1000,1,false,0,EGP,0.45455152,24.25038231,0.45455152,13.91753265,33.77724238,14.0350946,61.23542613,161.567362,138.6802005,5.4094265,7.42488579,25061401154,EGP,61.23542018,12.05454618,,1.89121357,4.00979309,8.64209765,9.27099424,36.58717116,23874731980,1.80985318,7.58987659,7.44907227,1.25,1.25,2.71493,2.714932,45.45454545,38.88888889,2,1,13191529700,173.729309,3751372777,3145602122,2079027000,3205061130,2.75,397.1077368,10799951966,6889455854,2996361124,4549905835,1809691950,-1186669174,6250046131,2.10201413,1.6942884,0.28954857,1.65572993,2899921123,-1504264838,-1157814730,2703205380,-196715740,0.33333333,0.66666667,0,60.79205173,5.170002,0.95164743,167.3653319,94.0282032,94.48141216,-0.06484983,-1.01021056,2748390,0.97841812
203,SMFR,SAMAD MISR -EGYFERT,,Distribution Services,egypt,Distribution Services,samad-misr-egyfert,delayed_streaming_900,stock,['common'],,,,,,,,,,,47.349998,1000,1,false,0,EGP,-3.36735102,0.76611191,-6.73626551,-3.85787208,-12.84742084,4.15749899,177.5498287,971.2669231,7134.591549,6.37634942,8.01251286,464448029,EGP,183.5873548,,,,,,,,,,,,,,5.949,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.13333333,0.26666667,0,50.18117383,0.349998,-0.98699935,107.8219,78.99688247,67.98736261,-0.57718283,-1.03451708,612,0.19819937
204,SNFC,SHARKIA NATIONAL FOOD,,Process Industries,egypt,Process Industries,sharkia-national-food,delayed_streaming_900,stock,['common'],,,,,,,,,,,1.855,1000,1,false,0,EGP,3.86338186,18.22817081,24.5802552,135.4060914,193.5126582,166.5229885,125.1213592,381.8181818,1845.961234,7.35037767,10.56730455,304084818,EGP,120.8333422,,,,4.85640234,,,17.11835298,286321146,,,,,0,0,,,,0,0,,,,,,,,,72103738,34749250,17763672,9488861,0,-17763672,62614877,4.72908431,4.16999581,0,,,,,,,0.46666667,0.93333333,0,62.73193242,-0.025,0.13340882,67.49321772,40.35897436,31.91270458,0.08313505,0.09626678,2390090,0.52950268
205,SPIN,ALEXANDRIA SPINNING & WEAVING (SPINALEX),,Process Industries,egypt,Process Industries,alexandria-spinning-and-weaving-spinalex,delayed_streaming_900,stock,['common'],,,,,,,,,,,4.99,1000,1,false,0,EGP,2.67489712,0.80808081,-9.43738657,-2.15686275,55.9375,-0.99206349,107.9166667,184.1685649,2183.388772,5.05617101,7.71117392,1587171939,EGP,112.4463508,,,,2.15825782,,,22.76800424,1542519831,,,,,,1.0101,1.0101011,,,0,0,,,,,,,,,966277035,481794859,79350673,224940871,34698565,-44652108,741336164,2.8828082,1.72783467,0.04680544,2.28685748,,,,,,0.04545455,0,0.09090909,48.24509441,-0.2,-0.24105882,-31.50217256,40.11154011,42.4996425,-0.08753583,-0.088408,13288,0.82472179
206,SPMD,SPEED MEDICAL,,Health Services,egypt,Health Services,speed-medical,delayed_streaming_900,stock,['common'],,,,,,,,,,,0.429,1000,1,false,0,EGP,0.94117647,3.37349398,-10.99585062,-20.40816327,1.17924528,-19.05660377,46.39809998,149.3560482,149.3560482,2.5832196,3.9018549,712070794,EGP,89.38055147,,,,2.44124509,,,247.7346652,857823534,,,,,0,0,,,,0,0,,,,,,,,,578522635,111473287,32881044,259997890,152478761,119597717,318524745,0.73688514,0.40038969,0.52152719,0.21564344,,,,,,-0.24242424,-0.66666667,0.18181818,36.83743635,-0.015,-0.04460294,-57.47391037,36.11111111,27.87987988,-0.0187334,-0.02061162,7623097,0.82202945
207,SUGR,DELTA SUGAR,,Process Industries,egypt,Process Industries,delta-sugar,delayed_streaming_900,stock,['common'],23.00584329,17.9515953,24.08749086,15.54654605,5.23382968,34.90317956,51.91052979,51.91052979,,2.43792591,67.5,1000,1,false,0,EGP,0.70118008,9.75609756,-1.47424021,-4.41801596,20.64342948,-6.48379052,155.3916005,295.6623913,745.2787987,3.67525586,7.41381571,9598370018,EGP,156.1669792,7.4141605,0.08468455,1.14462472,3.15997478,19.58012492,22.02308205,6.52342192,8343781227,1.00198934,5.58161724,5.39156664,5,5,3.77778,3.7777777,54.91970739,96.07843137,3,2,8327215572,118.3776985,1915746165,1494868039,1294594404,1547561550,9.1042,86.9407199,4530724822,3588008114,1471370423,1493241458,216781632,-1254588791,3037483364,2.41353386,1.71327027,0.07136883,6.78733899,490209848,284051936,-261269852,435832280,-54377570,0.08787879,0.26666667,-0.09090909,50.55182553,-1.629997,-0.17538299,66.214414,58.15201651,58.91016836,-0.99936848,-1.81632858,151852,0.15473368
208,SVCE,SOUTH VALLEY CEMENT,,Non-Energy Minerals,egypt,Non-Energy Minerals,south-valley-cement,delayed_streaming_900,stock,['common'],,,,,,,,,,,1.98,1000,1,false,0,EGP,-1.44350423,8.61217773,-30.76923077,-2.46305419,50,11.73814898,46.66666667,-19.51219512,1719.966187,4.11435746,8.42955749,956797547,EGP,46.63710845,,,,0.7545818,,,40.81225531,2634811288,,,,0,0,0,,,,0,0,,,,,,,,,4039868445,1172426947,305450430,2774442894,1983464171,1678013741,1265425551,0.80503575,0.68606313,1.56742858,0.15399846,,,,,,-0.26666667,-0.53333333,0,39.07927934,-0.18,-0.47954118,-44.79076894,38.95061728,30.89130961,-0.15583469,-0.1551153,491611,0.34620622
209,SWDY,ELSWEDY ELECTRIC,1.5,Producer Manufacturing,egypt,Producer Manufacturing,elswedy-electric,delayed_streaming_900,stock,['common'],18.80393708,11.34392178,10.42136247,6.00176614,0.57887544,6.88300873,29.59072606,24.53162442,,5.48727278,33.98,1000,1,false,0,EGP,2.65861647,7.87301587,-17.12195122,14.10342129,54.87693004,17.17241379,114.655717,110.7940316,1369.041255,5.21220485,7.76408379,73763038035,EGP,100,7.96437361,0.08770397,0.46683715,2.03488894,12.95571683,82.78958202,2.85437193,91672751418,0.60237211,5.31008697,4.68683453,0.5,0.5,1.17716,1.177163,11.7115218,25,2,1,1.52186E+11,65.11917576,28617006233,17263888885,9133862670,19559630440,4.2665,88.45797076,1.51449E+11,1.23825E+11,26399210763,1.13183E+11,41924910750,15525699987,38108479528,1.20094087,0.81115148,1.17356297,0.6296784,5629564193,-4544971597,4749846662,880968810,-4829965116,-0.13636364,0,-0.27272727,48.19540754,-1.260002,-3.19405831,-40.87484327,48.95630964,36.35862434,-0.95332052,-0.76592004,2166034,0.52753561
210,TALM,TAALEEM MANAGEMENT SERVICES,1,Consumer Services,egypt,Consumer Services,taaleem-management-services,delayed_streaming_900,stock,['common'],73.14138996,53.79078778,58.41415352,44.14656893,-33.69946163,14.56588579,29.71109857,21.90066065,,17.41715989,6.8,1000,1,false,0,EGP,2.87443268,1.94902549,-8.10810811,33.33333333,81.81818182,33.59528487,112.5,580,580,4.03716287,8.10994767,4951094805,EGP,113.8801126,12.33448213,0.21942396,5.29303037,3.85502826,5.56096293,,11.28970265,5803624943,6.36400775,11.83103655,10.50274166,0,0,0,,0,,0,0,911944984,34.90177049,667009237,490542391,402592421,552581900,0.5513,54.64235624,3581951722,497352781,439843294,2206281572,1204811707,764968413,1375670150,0.72600536,0.71470217,0.93533408,0.36507223,892956860,-1493742266,839778071,-307320550,-1200277410,-0.04242424,-0.26666667,0.18181818,48.69428608,-0.18,0.02838235,-34.99894581,58.33333333,64.62962963,0.00607402,0.03940988,82838,0.02315992
211,TANM,TANMIYA FOR REAL ESTATE INVESTMENT,,Finance,egypt,Finance,tanmiya-for-real-estate-investment,delayed_streaming_900,stock,['common'],89.78513394,72.63549493,72.59339384,49.30962959,89.08066835,17.01838843,19.51077448,19.51077448,,,2.62,1000,1,false,0,EGP,0.76923077,7.81893004,-12.66666667,9.62343096,46.53243848,15.4185022,34.35897436,33.67346939,33.67346939,8.07222516,9.5748217,310400000,EGP,,9.943074,,4.86559483,1.79983376,4.55865078,5.50402525,754.5545237,213221076,3.2908719,4.53066611,4.05569594,0,0,0,,0,,0,0,64791667,,58173285,47061748,31948531,52573240,0.2635,,201744169,,105458437,17670212,707580,-104750857,184073957,,,0.00400891,149.0410088,69686189,-28148435,0,57716850,-11969337,-0.08787879,-0.26666667,0.09090909,46.0014763,-0.19,-0.34532353,-31.1942959,46.98795181,42.70414993,-0.09916094,-0.11259952,144646,1.11470917
212,TAQA,TAQA ARABIA,,Utilities,egypt,Utilities,taqa-arabia,delayed_streaming_900,stock,['common'],,,,,,,,,,,11.65,1000,1,false,0,EGP,-0.17137961,7.67097967,-19.93127148,-23.95561358,20.60041408,-13.38289963,2230,2230,2230,3.9618706,6.46489195,,EGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.30769231,-0.61538462,0,40.53546889,-0.75,-1.79285294,-30.96882193,54.95984139,45.49292776,-0.7519579,-0.85921775,722087,1.00386692
213,TMGH,T M G HOLDING,1,Finance,egypt,Finance,t-m-g,delayed_streaming_900,stock,['common'],29.20042282,23.30771905,17.85583245,11.54940326,19.07860328,1.61947653,7.63088046,4.50046544,,4.6877517,65.089996,1000,1,false,0,EGP,2.50393071,5.83739187,-8.97777349,175.2219704,396.4911976,169.523793,629.7084753,457.277363,567.1722922,5.58149965,7.93062304,1.34317E+11,EGP,632.1709092,47.43131677,,5.37705515,3.51378555,15.90592608,28.8893941,23.3190702,1.69014E+11,6.93545507,29.75604375,27.89833083,0.19384,0,0.297803,0.26802123,14.12519128,11.11111111,0,0,24369511082,62.38413255,7116000275,5679977178,2814533108,6058199330,1.3723,54.27768409,1.97724E+11,1.5965E+11,13713091536,1.58401E+11,47313159100,33600067564,39322129087,1.27618474,0.54310491,1.23772819,0.28983673,8444479138,-5735154411,1433996804,4649362340,-3795116802,0.15454545,0.4,-0.09090909,52.5277319,4.139995,-1.32526466,-16.42369773,62.68800702,52.92087122,0.81344897,1.37698416,1952446,0.35481628
214,TRTO,TRANSOCEANS TOURS,,Commercial Services,egypt,Commercial Services,transoceans-tours,delayed_streaming_900,stock,['common'],,,,,,,,,,,0.035,1000,1,false,0,USD,0,2.94117647,-10.25641026,16.66666667,6.06060606,16.66666667,-10.25641026,-37.5,-72.293529,2.31932773,8.72761373,169655839.5,EGP,-10.25641026,,,,1.56950673,,,18.01759177,160888593.6,,,,,0,0,,,,0,0,,,,,,,,,79398698.24,7376148.695,6078053.6,9212768.881,0,-6078053.6,70185929.36,1.31914573,1.31914573,0,,,,,,,-0.22424242,-0.26666667,-0.18181818,45.96367841,-0.001,-0.00192647,-98.85931559,29.16666667,29.16666667,-0.00027535,0.00012204,20000,0.18631758
215,UASG,UNITED ARAB SHIPPING,,Transportation,egypt,Transportation,united-arab-shipping,delayed_streaming_900,stock,['common'],,,,,,,,,,,0.64,1000,1,false,0,EGP,-2.8831563,-1.53846154,-12.80653951,-8.70185449,-18.15856777,-5.7437408,-22.89156627,-38.40230991,690.9494619,5.11912215,5.57295173,132799995,EGP,-20.00000157,,,,,,,93.75281213,338282509.8,,,,,,0,,,,0,0,,,,,,,,,24047962.22,21170253.86,2432592.38,264466742.7,207915107.2,205482514.8,-240418780.5,0.37435264,0.17219008,,0.01169993,,,,,,-0.51212121,-0.93333333,-0.09090909,40.64845889,-0.015,-0.03857059,-65.14410005,52.60416667,46.35416667,-0.01904079,-0.02273776,234133,1.11416566
216,UEFM,UPPER EGYPT FLOUR MILLS,,Process Industries,egypt,Process Industries,upper-egypt-flour-mills,delayed_streaming_900,stock,['common'],,,,,,,,,,,177,1000,1,false,0,EGP,3.20699708,-1.17253483,-4.84382049,18.81586897,36.08056154,18.81586897,42.76496209,41.6,920.1729107,5.85376686,7.24849172,1253700043,EGP,44.4587848,,,,1.80740737,,,4.37467973,834622860,,,,,,7.81686,7.8168616,,,0,0,,,,,,,,,1616103186,1236080155,470797193,878870868,0,-470797193,737232318,1.4971226,0.99898253,0,,,,,,,0.53636364,0.8,0.27272727,52.06033531,2.06,-4.10517397,78.72801414,77.0685269,71.08787038,-0.53541064,-0.77674189,214,0.85258964
217,UEGC,ELSAEED CONTRACTING& REAL ESTATE INVESTMENT COMPANY SCCD,,Industrial Services,egypt,Industrial Services,elsaeed-contractingand-real-estate-investment-company-sccd,delayed_streaming_900,stock,['common'],,,,,,,,,,,0.782,1000,1,false,0,EGP,-0.88719899,4.12782956,-14.25438596,3.43915344,32.31810491,6.68485675,39.14590747,40.78570522,2538.59543,3.28769513,4.94338787,570911408,EGP,39.04211865,,,,0.47284755,,,2.55831171,1885653599,,,,0,0,0,,,,0,0,,,,,,,,,3539658156,3276582368,266337489,2340265791,1581079659,1314742170,1199392365,1.40542215,1.30500619,1.31823391,0.16845292,,,,,,-0.26666667,-0.53333333,0,40.10025616,-0.026,-0.10314412,-48.28891083,51.35335558,41.95361101,-0.03329062,-0.03733214,839671,0.52167564
218,UNIP,UNIVERSAL FOR PAPER AND PACKAGING MATERIALS (UNIPACK,,Process Industries,egypt,Process Industries,universal-for-paper-and-packaging-materials-unipack,delayed_streaming_900,stock,['common'],,,,,,,,,,,0.51,1000,1,false,0,EGP,0.99009901,2.61569416,-7.94223827,-5.20446097,18.05555556,-0.77821012,17.51152074,52.69461078,5841.023114,3.63454267,4.21284848,392699993,EGP,12.83185834,,,,1.91585274,,,21.55513936,651817325,,,,,0,0,,,,0,0,,,,,,,,,651602273,479226851,18218393,446628012,277335718,259117325,204974261,1.19490277,0.72979273,1.35302709,0.06569076,,,,,,-0.02121212,-0.13333333,0.09090909,46.93142471,0.009,-0.03232353,51.98019802,64.6118177,52.20252966,-0.01259134,-0.01635905,574102,0.8166005
219,UNIT,UNITED HOUSING & DEVELOPMENT,,Finance,egypt,Finance,united-housing-and-development,delayed_streaming_900,stock,['common'],,,,,,,,,,,5.49,1000,1,false,0,EGP,1.66666667,7.85854617,-10.87662338,-5.50774527,38.63636364,-0.18181818,24.48979592,104.8507463,1846.295434,3.97506411,4.99084244,1473858695,EGP,24.48979503,,,,1.79031469,,,22.32871593,1830547255,,,,,0,0,,,,0,0,,,,,,,,,1409424652,,113554325,625811503,470242210,356687885,783613149,,,0.60009536,0.2414805,,,,,,-0.02121212,-0.13333333,0.09090909,43.51991412,0.11,-0.70288235,31.62434116,73.6019536,57.12094384,-0.28676992,-0.35889403,105553,1.4025877
220,UPMS,UNION PHARMACIST COMPANY FOR MEDICAL SERVICES AND INVESTMENT,,Health Services,egypt,Health Services,union-pharmacist-company-for-medical-services-and-investment,delayed_streaming_900,stock,['common'],,,,,,,,,,,1.511,1000,1,false,0,EGP,0.06622517,0.3986711,0.3986711,0.3986711,16.23076923,0.3986711,19.16403785,36.00360036,51.1,10.46227243,8.49420812,,EGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26969697,0.26666667,0.27272727,49.91267352,0.111,0.00252353,87.14022402,61.42150799,52.83769902,-0.00774051,-0.01201576,46437,3.81018412
221,UTOP,UTOPIA,,Finance,egypt,Finance,utopia,delayed_streaming_900,stock,['common'],72.81911755,58.98348396,76.94685946,60.70220824,64.1656466,25.94774295,41.51014098,41.51014098,,13.8356336,18.700001,1000,1,false,0,EGP,0.42964552,16.07696983,31.59747361,31.59747361,31.59747361,31.59747361,98.72477152,250.8442964,-64.03845962,8.7168068,23.11950823,56070002,EGP,116.0693802,4.1656459,,2.5178449,1.41875188,3.94083708,3.9408357,2.40965255,32788636,1.47792151,2.50565389,2.4873738,2,2,0,,44.55236016,,1,0,22185641,178.5399954,16155388,13085864,13467174,13182030,4.4891,493.8748512,59071866,52862668,23281366,19530061,0,-23281366,39541805,2.76135704,1.50151527,0,,14235555,1850000,-180300,14235560,0,0.4,0.8,0,63.49828718,1.900002,1.69741189,193.4785265,76.37865815,64.24300204,0.55504224,0.29058314,10207,1.77023535
222,VERT,VERTIKA FOR INDUSTRY & TRADE,,Technology Services,egypt,Technology Services,vertika-for-industry-and-trade,delayed_streaming_900,stock,['common'],,,,,,8.54022356,19.57350881,14.37283218,,,0.862,1000,1,false,0,EGP,0,-9.92685475,-9.92685475,-18.90874882,-18.90874882,-18.90874882,7.36662866,172.3683279,18.6718282,8.63302398,10.37098327,20491572,EGP,32.39130161,,,,3.25959539,,,119.3711283,22828769,,,,0,,0,,,,0,0,,,,,,,,,10983444,5177950,154622,5320943,2491819,2337197,5662501,1.49417158,1.16807457,0.44005626,0.06205186,,,,,,-0.4,-0.8,0,4.66809851,0,-0.02958824,-35.0877193,0,0,-0.01328584,-0.01671317,4604,0.76779401
223,WCDF,MIDDLE & WEST DELTA FLOUR MILLS,,Process Industries,egypt,Process Industries,middle-and-west-delta-flour-mills,delayed_streaming_900,stock,['common'],,,,,,,,,,,256.98999,1000,1,false,0,EGP,6.14596258,2.77544091,-6.62379551,33.52210215,57.46935662,33.52210215,76.84418684,42.77221667,1165.960604,4.31371794,9.02199983,1875375023,EGP,72.06853183,,,,2.25587074,,,1.60129149,671706023,,,,,,7.9984,7.9984,,,0,0,,,,,,,,,1950295000,1637048000,1203669000,1095891000,0,-1203669000,854404000,1.52849861,1.39023844,0,,,,,,,0.37878788,0.66666667,0.09090909,52.35703505,6.98999,-11.87964559,-10.25794109,56.14773325,49.62274422,-3.42835873,-2.2184721,305,0.74245375
224,WKOL,WADI KOM OMBO LAND RECLAMATION,,Industrial Services,egypt,Industrial Services,wadi-kom-ombo-land-reclamation,delayed_streaming_900,stock,['common'],,,,,,,,,,,130,1000,1,false,0,EGP,7.50020673,18.84084468,4.99111614,57.55665598,267.9592206,73.44897292,250.1211864,833.2376167,197.1768142,7.8063136,8.75013365,710135974,EGP,241.5297445,,,,6.40153794,,,28.63547516,610405850,,,,,1.026182,0.809228,0.80922806,,,0,0,,,,,,,,,844445589,767065126,108572756,730722918,8842632,-99730124,113722671,1.06250205,1.03540647,0.07775611,12.27833025,,,,,,0.55757576,0.93333333,0.18181818,62.30293742,15.74,-3.3844125,223.258092,87.62612092,72.83698484,2.30263083,1.69427973,4752,0.83819872
225,ZEOT,EXTRACTED OILS,,Process Industries,egypt,Process Industries,extracted-oils,delayed_streaming_900,stock,['common'],,,,,,,,,,,2.53,1000,1,false,0,EGP,5.41666667,9.52380952,-9.96441281,-22.62996942,29.67708867,-9.31899642,39.77900552,103.539823,1136.823673,5.18181504,6.05358067,505999994,EGP,39.77900811,,,,,,,,,,,,,,3.55731,3.5573125,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.15757576,0.13333333,0.18181818,49.80681127,0.06,-0.28658824,60.79617597,62.27598566,42.41935484,-0.10589509,-0.13718496,243262,2.59642869
